	A.C.A.A	A.C.A.C	A.C.A.G	A.C.A.T	C.C.A.A	C.C.A.C	C.C.A.G	C.C.A.T	G.C.A.A	G.C.A.C	G.C.A.G	G.C.A.T	T.C.A.A	T.C.A.C	T.C.A.G	T.C.A.T	A.C.G.A	A.C.G.C	A.C.G.G	A.C.G.T	C.C.G.A	C.C.G.C	C.C.G.G	C.C.G.T	G.C.G.A	G.C.G.C	G.C.G.G	G.C.G.T	T.C.G.A	T.C.G.C	T.C.G.G	T.C.G.T	A.C.T.A	A.C.T.C	A.C.T.G	A.C.T.T	C.C.T.A	C.C.T.C	C.C.T.G	C.C.T.T	G.C.T.A	G.C.T.C	G.C.T.G	G.C.T.T	T.C.T.A	T.C.T.C	T.C.T.G	T.C.T.T	A.T.A.A	A.T.A.C	A.T.A.G	A.T.A.T	C.T.A.A	C.T.A.C	C.T.A.G	C.T.A.T	G.T.A.A	G.T.A.C	G.T.A.G	G.T.A.T	T.T.A.A	T.T.A.C	T.T.A.G	T.T.A.T	A.T.C.A	A.T.C.C	A.T.C.G	A.T.C.T	C.T.C.A	C.T.C.C	C.T.C.G	C.T.C.T	G.T.C.A	G.T.C.C	G.T.C.G	G.T.C.T	T.T.C.A	T.T.C.C	T.T.C.G	T.T.C.T	A.T.G.A	A.T.G.C	A.T.G.G	A.T.G.T	C.T.G.A	C.T.G.C	C.T.G.G	C.T.G.T	G.T.G.A	G.T.G.C	G.T.G.G	G.T.G.T	T.T.G.A	T.T.G.C	T.T.G.G	T.T.G.T	Genotype
303	0.007504514	0.006507434	0.013049338	0.004704293	0.007112012	0.00518037	0.015531005	0.003266997	0.00683125	0.005300179	0.008478325	0.003608734	0.005022857	0.003922	0.006857478	0.005930927	0.006378837	0.006941263	0.015056929	0.0064292	0.003282467	0.004029176	0.010049474	0.003977214	0.002277083	0.002120071	0.010597906	0.002706551	0.007727473	0.007843999	0.010286217	0.011177517	0.015759479	0.012797954	0.107406091	0.010192634	0.012856329	0.014773647	0.06851914	0.013352076	0.011210256	0.010176343	0.075245132	0.010645766	0.016742858	0.017485582	0.08343265	0.016538163	0.007096924	0.003778921	0.00549437	0.004250206	0.004108211	0.003146809	0.001991982	0.00290785	0.003780396	0.004539879	0.004867141	0.002249574	0.001940601	0.001791226	0.002663251	0.002560033	0.017987032	0.01247044	0.016620471	0.010625515	0.008020792	0.009889971	0.009212915	0.009861405	0.013120198	0.011483223	0.011916104	0.01003656	0.006792102	0.007036958	0.008122915	0.005054425	0.002569576	0.002834191	0.006043807	0.003339448	0.001173774	0.002247721	0.002240979	0.001896424	0.003335644	0.003738724	0.012755266	0.003114794	0.002547038	0.003966286	0.003329063	0.002625675	WT
304	0.005312158	0.005244167	0.013117812	0.004918136	0.004915165	0.004638579	0.011342023	0.00315563	0.004463612	0.003463194	0.01454205	0.003536979	0.011192424	0.00768803	0.014189041	0.006409203	0.003432471	0.003401622	0.01049425	0.004610753	0.002591632	0.003134175	0.002387794	0.003062818	0.001945677	0.000969694	0.011079657	0.002357986	0.036522646	0.011638823	0.0089615	0.044193687	0.012422276	0.008787524	0.08854523	0.008606739	0.010277163	0.014918674	0.066858239	0.013086585	0.009041675	0.007896081	0.060938113	0.010728835	0.054699816	0.020181079	0.088868206	0.02802163	0.005756532	0.003456863	0.003590081	0.003835085	0.002428697	0.002056159	0.001871024	0.002147849	0.002470151	0.002093933	0.002741588	0.001922171	0.004200281	0.00183921	0.001827206	0.0019301	0.026144251	0.007531023	0.015257843	0.009653834	0.008180873	0.005189353	0.006182515	0.006195719	0.010171212	0.005932811	0.008553755	0.008367098	0.00958932	0.004430823	0.00495956	0.003731527	0.002878266	0.001604972	0.002602808	0.002578764	0.001022609	0.001860334	0.000976187	0.001734801	0.002179545	0.002617417	0.012282315	0.002261378	0.001664262	0.002173611	0.002088236	0.002444793	WT
305	0.006316705	0.006984031	0.011998158	0.004812429	0.00730495	0.009173317	0.009936157	0.005659383	0.005677387	0.005022496	0.010499155	0.003847127	0.016129184	0.011121409	0.017353167	0.012159086	0.003515267	0.0016117	0.006701674	0.003039429	0.002680445	0.002499936	0.004623756	0.00374743	0.001886175	0.002031828	0.004793092	0.002467602	0.057166378	0.016312574	0.022891411	0.069896319	0.010357242	0.00654023	0.055775219	0.00646723	0.013431683	0.013429406	0.044958653	0.012756556	0.007676732	0.006346609	0.040741285	0.006761618	0.09057584	0.027592358	0.099196116	0.04616768	0.004782944	0.002482242	0.002884291	0.002811427	0.003981454	0.002275185	0.003297972	0.002695602	0.00380743	0.001495358	0.002873555	0.002142896	0.003774509	0.001446632	0.002122219	0.001972112	0.018894603	0.003865787	0.010339072	0.006418336	0.009121531	0.002646314	0.00400851	0.004342915	0.010248932	0.002904445	0.004644677	0.005292022	0.006909049	0.002755489	0.003713883	0.002254853	0.001567962	0.000590041	0.001242464	0.001078804	0.00117969	0.000709987	0.001139543	0.000925762	0.001173359	0.00092022	0.002186793	0.001155301	0.000966483	0.000716427	0.001433932	0.001173372	WT
306	0.003340991	0.003747617	0.004427873	0.00153713	0.002714886	0.00371451	0.003582186	0.002680336	0.002511128	0.002182113	0.002467295	0.001790843	0.013271797	0.007729139	0.013023977	0.009685009	0.002544057	0.001514994	0.003320905	0.00274762	0.002044544	0.00162216	0.003694129	0.002958812	0.001502384	0.000779326	0.001947865	0.002255135	0.083291968	0.020784575	0.034170435	0.089582835	0.00697317	0.004172878	0.07170694	0.003708326	0.007692178	0.006347581	0.044889267	0.006700839	0.005988075	0.005741036	0.058825519	0.004620816	0.108478399	0.031457195	0.141163108	0.053665848	0.003358441	0.001504869	0.001531605	0.003037906	0.000862946	0.001230193	0.000869536	0.001208332	0.001035427	0.000948945	0.001439532	0.001060167	0.004250399	0.000689799	0.000652664	0.001857978	0.009235712	0.003704293	0.006160083	0.003918278	0.003260017	0.002093165	0.002349273	0.002834933	0.004986398	0.003632167	0.003475443	0.003583365	0.003566769	0.003057063	0.001892725	0.002131446	0.002413879	0.000694555	0.000892034	0.001413556	0.000647209	0.000660999	0.000655966	0.00215331	0.00070845	0.000687167	0.002406076	0.001653861	0.000787661	0.00062709	0.001076895	0.001801675	WT
307	0.007842361	0.007361894	0.013858154	0.004419958	0.005821969	0.004966592	0.009459587	0.00245127	0.005440995	0.003170829	0.008534874	0.003321421	0.005482353	0.007332295	0.00788939	0.007741949	0.004460793	0.002121224	0.006351654	0.003878739	0.002832309	0.002869587	0.004729793	0.001879307	0.002619738	0.002195189	0.006096339	0.002906243	0.007927186	0.005452219	0.009204289	0.010891216	0.016044464	0.009982229	0.172072084	0.011546013	0.012902742	0.014568671	0.086187347	0.017158893	0.009572121	0.013537002	0.103028123	0.013493272	0.014965341	0.014758594	0.070347064	0.013843654	0.005842104	0.004347573	0.005372988	0.004598718	0.003038409	0.002758354	0.002864668	0.003272696	0.002942153	0.002150663	0.002896318	0.002289464	0.005162938	0.002134368	0.001608609	0.00215231	0.018441341	0.008260388	0.013274441	0.008906379	0.006977087	0.005689106	0.006373887	0.005454494	0.009466057	0.006759227	0.008882041	0.007764268	0.005790863	0.005814313	0.003447018	0.003927022	0.002956245	0.002391165	0.003871712	0.0025031	0.001688005	0.001723972	0.001718801	0.002036344	0.002942153	0.001382569	0.011199095	0.002687631	0.001395389	0.001619176	0.002910816	0.002794228	WT
308	0.006511853	0.007001861	0.010800623	0.003973177	0.005791498	0.004461838	0.011415505	0.004042749	0.005046097	0.004267961	0.010667436	0.004446571	0.008493405	0.00850804	0.008330565	0.012786856	0.004818771	0.002785686	0.017420359	0.004463021	0.002421036	0.002796973	0.008561629	0.003303222	0.001945483	0.002575494	0.009196065	0.001941461	0.023245107	0.009245404	0.015074355	0.030918063	0.011243799	0.008131193	0.124032959	0.007565364	0.009779087	0.013185729	0.074834975	0.010797098	0.0083291	0.010375561	0.102995931	0.011523508	0.038175618	0.019681933	0.09798331	0.025969589	0.005903356	0.00308232	0.002812885	0.003688009	0.001969125	0.002964612	0.001814916	0.001974689	0.002315536	0.002131892	0.002796141	0.002342413	0.005514796	0.001953966	0.001571459	0.00275682	0.012316354	0.005902314	0.008295626	0.005514452	0.004685161	0.004836999	0.004494079	0.004388197	0.006560686	0.005468766	0.006582583	0.00384396	0.005093819	0.005018139	0.003189137	0.00300744	0.003864787	0.000918138	0.001954716	0.002037186	0.001222216	0.00140429	0.00207419	0.001623633	0.002006798	0.001483055	0.004310718	0.002462537	0.001599712	0.001953966	0.002357188	0.002073311	WT
309	0.004796718	0.004479362	0.009541797	0.003340977	0.003833031	0.005251344	0.006887562	0.002886687	0.003990317	0.003335637	0.005558109	0.002602343	0.013551217	0.008115139	0.012550037	0.008953891	0.003361803	0.002061928	0.006909577	0.003597975	0.0023312	0.002358388	0.008085399	0.003538519	0.002066927	0.001737311	0.0057318	0.002868492	0.05312837	0.016364191	0.022852307	0.062995019	0.010167403	0.006505739	0.063008761	0.006887552	0.010198999	0.010722805	0.052105902	0.01042932	0.007980634	0.007678914	0.04377011	0.007274733	0.099924395	0.029969771	0.117071244	0.051891446	0.002667171	0.002725069	0.002273717	0.002587273	0.002629083	0.002062944	0.002142455	0.003750419	0.001712944	0.001882005	0.001897938	0.002155398	0.002385363	0.001656557	0.001265806	0.002011776	0.012212835	0.004954672	0.00868965	0.005522834	0.005546724	0.005059124	0.004652188	0.007024265	0.006268648	0.004245454	0.005281219	0.004367517	0.005426701	0.002872764	0.003819242	0.00251741	0.002105661	0.001021901	0.001238163	0.002736539	0.00128248	0.001203384	0.001489516	0.012287284	0.001384934	0.000875351	0.002805648	0.004736204	0.001590242	0.001279114	0.001680466	0.002764847	WT
310	0.008388547	0.007397299	0.015974841	0.003030298	0.003264914	0.005234457	0.01038518	0.003067877	0.004778704	0.004819965	0.009637701	0.004102214	0.004099281	0.003529501	0.012992017	0.006223345	0.005544972	0.005178109	0.010269541	0.006595355	0.002798498	0.003489638	0.014539252	0.005005483	0.004181366	0.002409982	0.007228276	0.00307666	0.003513669	0.005015606	0.014291218	0.00557508	0.017345808	0.013561715	0.11296495	0.011408182	0.009328327	0.009160299	0.094505138	0.013240311	0.009955634	0.011808914	0.089148732	0.01189642	0.008344964	0.011517319	0.079251301	0.010631548	0.007511027	0.002577404	0.004528135	0.002070602	0.003335708	0.002384748	0.002264377	0.002299469	0.002275067	0.002732129	0.003624874	0.00354073	0.003171081	0.002181609	0.002119208	0.002089308	0.019890312	0.008161779	0.01701954	0.008857575	0.009339983	0.009198314	0.01075579	0.012072212	0.009353055	0.010624947	0.012019319	0.010818896	0.005652797	0.009889961	0.006508995	0.004253234	0.004311886	0.001718269	0.002810566	0.001725502	0.001334283	0.00204407	0.003255042	0.002155752	0.005814061	0.007892818	0.018696718	0.004720973	0.002343843	0.00232705	0.003481555	0.002537017	WT
311	0.005380542	0.006938676	0.012179456	0.004151207	0.004073268	0.005608322	0.007557915	0.003290261	0.003767561	0.004443183	0.007598424	0.002587369	0.007884412	0.008742349	0.012606754	0.005472662	0.004621748	0.002512279	0.01328668	0.004237691	0.002112065	0.003280339	0.007054054	0.003055242	0.002028686	0.002455443	0.005844941	0.003582511	0.02116716	0.006939803	0.012606754	0.025727801	0.01372728	0.010647279	0.115151224	0.011761753	0.010711186	0.013544627	0.095229727	0.013082704	0.007631725	0.010055624	0.094103555	0.010349476	0.032105894	0.018836607	0.085095587	0.020192235	0.005466222	0.003438839	0.004090833	0.003181234	0.003776257	0.002479319	0.001991239	0.003277194	0.002084958	0.002651111	0.003147132	0.001431556	0.003277724	0.001975788	0.001542274	0.002172163	0.017680867	0.0071903	0.014393673	0.007980991	0.007336728	0.00644623	0.006797679	0.006624115	0.010547437	0.007511482	0.00925627	0.007062341	0.00662234	0.006139056	0.005361237	0.003511663	0.002901822	0.001458902	0.003030247	0.001841767	0.000755251	0.001322304	0.002128566	0.001952371	0.002452892	0.002061975	0.008052955	0.002195052	0.001404739	0.001975788	0.002643898	0.002353176	WT
312	0.004753758	0.007888073	0.036502914	0.003311054	0.008759967	0.00864269	0.017575804	0.005631944	0.004397137	0.006217434	0.021383028	0.003005619	0.012569855	0.015450838	0.026277858	0.010275458	0.003286549	0.001832069	0.007300583	0.002943159	0.002374497	0.002115658	0.006430172	0.003765738	0.002013642	0.001541924	0.008951035	0.002328297	0.050400284	0.013917256	0.02681414	0.055792527	0.008363092	0.005597988	0.104563185	0.005371265	0.007797333	0.009452942	0.063444365	0.009231056	0.006287495	0.007510661	0.069619162	0.008170204	0.053240588	0.018211286	0.097335329	0.029809532	0.003818076	0.002260782	0.002255832	0.002706551	0.001744085	0.001300779	0.001139149	0.001453419	0.001460821	0.00156634	0.001496271	0.001136752	0.002959376	0.001260731	0.001062213	0.001632441	0.008239005	0.003590654	0.005994067	0.005033236	0.00394714	0.002847651	0.003534284	0.003144132	0.004643325	0.003383294	0.003819428	0.00377564	0.002987832	0.002971722	0.002280634	0.002048252	0.002095635	0.000576278	0.001224594	0.001187084	0.00091794	0.000773436	0.000730224	0.001067818	0.000939099	0.001441033	0.002716913	0.001623931	0.001138222	0.000840487	0.001437112	0.001339834	WT
313	0.007271887	0.008785208	0.012347785	0.00569581	0.006269376	0.006278909	0.008693658	0.007335319	0.004431289	0.004576163	0.006026348	0.003957535	0.014094056	0.010430306	0.016977011	0.014797868	0.005312397	0.003549325	0.009901526	0.005368255	0.003793369	0.003562501	0.008905699	0.005653965	0.002988071	0.00292776	0.006395308	0.004208807	0.052520164	0.016366099	0.031566629	0.063003445	0.010450616	0.006469336	0.060457553	0.008188864	0.007999406	0.00667969	0.038061261	0.008983706	0.006768896	0.006519802	0.045136118	0.007433466	0.051458999	0.017883235	0.084221889	0.031329654	0.007483261	0.003069757	0.00337934	0.006153611	0.003246441	0.002782333	0.00242724	0.002860993	0.002606441	0.002417286	0.002804636	0.002710995	0.012921024	0.002271704	0.001591686	0.004189689	0.015960503	0.00782788	0.009611991	0.008020833	0.008240966	0.005547277	0.005432394	0.00749727	0.010064474	0.006848977	0.005842991	0.007209239	0.006559038	0.006815113	0.003693329	0.004364894	0.004032725	0.00173222	0.002646087	0.003288189	0.003564274	0.002382373	0.003366351	0.007335881	0.002658053	0.001890442	0.00481073	0.00471914	0.002758737	0.001855968	0.003786049	0.004684834	WT
314	0.00337356	0.00642254	0.018321165	0.003243685	0.006629068	0.00735401	0.009819559	0.005847664	0.003836408	0.004471459	0.012250685	0.002232134	0.014365289	0.013521408	0.015529356	0.009113411	0.002942353	0.0017596	0.003867802	0.00267127	0.002274408	0.001945505	0.003705494	0.003600778	0.001527459	0.001934766	0.006662653	0.002195541	0.055110474	0.017398871	0.02109211	0.071241891	0.008953884	0.007654261	0.064531216	0.006646374	0.010290311	0.011245021	0.052618012	0.010831142	0.006749236	0.006492215	0.042340087	0.007428248	0.093583331	0.026512565	0.110327959	0.047255579	0.003498861	0.002222446	0.002980624	0.002175364	0.002975501	0.00151945	0.00199461	0.001871684	0.001803906	0.00146226	0.001701811	0.00133354	0.00300083	0.001089775	0.002214427	0.001597452	0.018437263	0.004291621	0.010473968	0.006526093	0.006942836	0.003160457	0.003989219	0.004768948	0.0095607	0.004007675	0.004628926	0.004667389	0.0073053	0.003009856	0.003537682	0.002462738	0.00161295	0.000689725	0.001337102	0.001744396	0.00071412	0.000759725	0.001009929	0.001205057	0.001217636	0.001137313	0.002586753	0.001052794	0.0008117	0.000934093	0.001080208	0.001171465	WT
315	0.005442396	0.005990965	0.009677189	0.003554632	0.005381068	0.005749065	0.010949917	0.003627015	0.004609558	0.003148674	0.006627255	0.003149939	0.007617535	0.006897849	0.009529399	0.00832108	0.003487044	0.001978149	0.003400093	0.003186912	0.002245081	0.002049667	0.004522792	0.002738767	0.001734289	0.001160038	0.003865899	0.0023507	0.035973558	0.012475739	0.019356592	0.038990201	0.013068269	0.010512448	0.083956154	0.009765024	0.015644296	0.017747113	0.062843004	0.017024766	0.009858065	0.009501262	0.086154313	0.010296068	0.050369692	0.020054858	0.094102818	0.02573591	0.005324282	0.002756946	0.003829518	0.003902337	0.005250166	0.00288925	0.003243902	0.003360058	0.003418557	0.002017882	0.002361414	0.002344567	0.005309185	0.001900201	0.002359355	0.002326067	0.02748222	0.005710817	0.013600157	0.009571273	0.013711598	0.003904392	0.006228292	0.007411892	0.013963934	0.005496988	0.006603212	0.005861417	0.008437811	0.004300455	0.004510532	0.003471998	0.002869373	0.001181548	0.001896864	0.002083004	0.000764587	0.001444625	0.001459756	0.00303064	0.001216774	0.001182896	0.00371704	0.002885621	0.001453705	0.001500159	0.001942998	0.002086619	WT
316	0.00758656	0.006864605	0.011912513	0.004342183	0.005626774	0.00667908	0.01180572	0.004345349	0.006929032	0.004640602	0.011179588	0.003330954	0.008049712	0.007757371	0.012659257	0.009625316	0.003133579	0.001944971	0.006618063	0.003060205	0.002092006	0.002074563	0.004818661	0.002697113	0.002309677	0.002068702	0.006987242	0.001950988	0.018476975	0.00715402	0.009042326	0.020874904	0.011412825	0.009610446	0.129978753	0.008477595	0.012010998	0.013155764	0.079026042	0.013073507	0.009977806	0.011349906	0.090834152	0.010563884	0.034983979	0.016247382	0.091628907	0.020874904	0.006615182	0.004683941	0.003658685	0.004243298	0.002631173	0.002845308	0.002823641	0.003067452	0.002287172	0.00183111	0.003231056	0.002509951	0.006461202	0.001619606	0.002212424	0.002665922	0.022072119	0.004883258	0.013692902	0.007899474	0.008770575	0.004505071	0.005483118	0.006401639	0.012198248	0.005986321	0.00677194	0.007256041	0.007068938	0.003745338	0.00407367	0.00335837	0.002775149	0.001395217	0.002137252	0.002481929	0.001186607	0.001580727	0.001378988	0.006368297	0.001642072	0.001549401	0.006019502	0.004015922	0.001503349	0.001552122	0.002001717	0.003012146	WT
317	0.006267411	0.006487934	0.010137845	0.003898344	0.004993949	0.006633063	0.007807293	0.003917477	0.00823281	0.005599981	0.007821694	0.005046434	0.008354681	0.00679215	0.010210998	0.010455828	0.00412969	0.00379165	0.007798342	0.003715609	0.001540687	0.002981152	0.009936555	0.003476071	0.002993749	0.001564701	0.007821694	0.003083932	0.011806615	0.005078243	0.01243078	0.017145786	0.010105593	0.008510147	0.153237423	0.007492131	0.008925356	0.015651049	0.083396085	0.011917958	0.008777128	0.01144702	0.100447017	0.012055369	0.025464267	0.016631245	0.092786891	0.019095178	0.005133258	0.004036711	0.002561099	0.004363257	0.002355712	0.002677541	0.00207951	0.002160847	0.001641229	0.002178421	0.002020993	0.002016533	0.004051742	0.00188857	0.001293151	0.002830291	0.016873209	0.007633054	0.013605838	0.008412046	0.006231239	0.004598385	0.005126233	0.005205677	0.009501851	0.006846466	0.006062978	0.007326736	0.006313179	0.004771124	0.004913974	0.003340254	0.003517232	0.001614685	0.002934592	0.004127406	0.001823777	0.001455185	0.001644264	0.002160847	0.002505034	0.002282155	0.005737012	0.002890364	0.002214324	0.002037667	0.002638028	0.002473318	WT
318	0.020581247	0.009049051	0.013027923	0.004288418	0.004818088	0.005336054	0.00550511	0.003094502	0.003004065	0.003144651	0.005403619	0.002760011	0.003223681	0.00393887	0.009006045	0.010150619	0.018610085	0.00261417	0.010701508	0.002834717	0.001838481	0.00231229	0.00889287	0.00138265	0.002679301	0.001768866	0.008842286	0.001672734	0.002447609	0.00424186	0.009006045	0.016547623	0.054844675	0.007741966	0.092126024	0.00835878	0.007290528	0.010049569	0.04319394	0.01250969	0.006576466	0.008844331	0.080563053	0.008363671	0.005611592	0.01060465	0.050327898	0.017182037	0.013838978	0.004729374	0.004647858	0.007411222	0.001994932	0.02563005	0.001846662	0.00257851	0.001958457	0.001856772	0.015092099	0.002566722	0.017090776	0.001482635	0.00246896	0.011257832	0.047925968	0.005430021	0.01152414	0.008021006	0.006800905	0.007154187	0.006290191	0.010724258	0.009483054	0.00643681	0.023649475	0.005855335	0.00489111	0.010378446	0.004691024	0.017708265	0.008110548	0.001313715	0.002483102	0.002439136	0.001178823	0.001805911	0.001962078	0.002519908	0.00247384	0.001980557	0.013225036	0.007459536	0.001967688	0.002431522	0.004444128	0.013874517	WT
319	0.005508226	0.006269	0.012433062	0.003956443	0.005835005	0.00686532	0.012573063	0.004496134	0.00530333	0.003403986	0.009237253	0.003393735	0.005612793	0.005622465	0.008913151	0.00732515	0.003557396	0.00288573	0.00736774	0.003452896	0.002886132	0.002464474	0.009639348	0.003127745	0.00184813	0.001847878	0.00388937	0.002400447	0.025050782	0.00847118	0.017826303	0.026108926	0.01256564	0.010348826	0.119265294	0.010070946	0.012548399	0.015578995	0.081305806	0.015508403	0.008919237	0.011573551	0.074870368	0.013161071	0.034326661	0.017916922	0.082839879	0.020981321	0.005781607	0.003727138	0.004725942	0.00403877	0.00341025	0.002680926	0.001827614	0.002725908	0.001836243	0.002205144	0.002771709	0.002302099	0.004562462	0.002347748	0.001588271	0.002619808	0.019197182	0.009187829	0.013610713	0.010212982	0.008166651	0.005155628	0.005597068	0.006785771	0.010507389	0.005880385	0.007776183	0.006350619	0.005508338	0.004695496	0.004886988	0.003493077	0.003367927	0.002253618	0.002583515	0.005199336	0.001076921	0.001993509	0.001656275	0.007829736	0.00204027	0.00245016	0.007314232	0.003810371	0.002058672	0.001995586	0.003298717	0.003553303	WT
320	0.006410971	0.007897875	0.007806427	0.004379098	0.005753347	0.006104133	0.013240945	0.004368423	0.006625274	0.003597296	0.007867266	0.003954587	0.005736424	0.005776713	0.009292349	0.007015409	0.004244505	0.003680563	0.012774153	0.002937876	0.002175636	0.002306006	0.010011447	0.003213553	0.001919472	0.001948536	0.010115057	0.002423779	0.009105436	0.006065549	0.010100379	0.014998461	0.013485146	0.010198227	0.125257671	0.010310281	0.015229449	0.017091573	0.08558172	0.015113739	0.010402299	0.010042452	0.076799504	0.010205385	0.045208488	0.020449564	0.090499398	0.025319983	0.00428215	0.003339584	0.003690252	0.003899166	0.003111934	0.002012886	0.00277262	0.003128432	0.003694628	0.002454444	0.002788421	0.002446816	0.005102084	0.00153775	0.00174168	0.002807701	0.019723842	0.006478793	0.012478879	0.008156053	0.008644262	0.007574808	0.005501231	0.007061318	0.010769448	0.00500329	0.006763403	0.006606404	0.007674564	0.005382124	0.00466017	0.003550234	0.003590085	0.002137334	0.002524909	0.001502431	0.001244774	0.001589121	0.001452325	0.002055827	0.001886619	0.002076837	0.009195855	0.002079794	0.00192936	0.001944801	0.002541911	0.002366822	WT
321	0.005241464	0.008497291	0.033530501	0.004523753	0.009386416	0.008856106	0.013871482	0.005434927	0.005319095	0.005214801	0.021240573	0.003616355	0.007939342	0.011612197	0.018394639	0.007966166	0.003152475	0.002041985	0.008230214	0.002619015	0.002408903	0.002039235	0.005271163	0.002933135	0.001436156	0.001802647	0.004827403	0.002082144	0.022410063	0.007741465	0.013188609	0.028227935	0.013711367	0.010473405	0.088093771	0.011333192	0.01814984	0.019984502	0.07074456	0.021178961	0.008244598	0.009399518	0.057928835	0.009972373	0.034729732	0.015582179	0.074272694	0.020365676	0.006093801	0.003155751	0.004546599	0.005039724	0.005821859	0.002775768	0.003742853	0.003493718	0.004727033	0.001946296	0.00285408	0.002732514	0.005377387	0.00194265	0.002507125	0.003189358	0.028908396	0.005163957	0.017227023	0.009925798	0.013722954	0.003640351	0.005292923	0.006949043	0.015666738	0.005433409	0.006676509	0.006621093	0.010275965	0.003380211	0.005459062	0.003747495	0.002898271	0.000975414	0.001585053	0.001843802	0.001366355	0.001365132	0.001361037	0.001305345	0.001485639	0.00129753	0.004688846	0.001156064	0.001252268	0.001126737	0.001577062	0.001455144	WT
322	0.00902074	0.005038032	0.023314041	0.005558913	0.004346916	0.004221709	0.016751771	0.003819992	0.004068253	0.004405734	0.015546052	0.004631941	0.003935909	0.006392417	0.011176916	0.004879846	0.005809968	0.005303192	0.013497602	0.004983853	0.003343782	0.002814473	0.012284632	0.002951812	0.005352965	0.003628251	0.012955043	0.004411372	0.004723091	0.006991706	0.015368259	0.006831785	0.018347267	0.016705055	0.10552671	0.012459633	0.007857887	0.014072364	0.065890297	0.010765432	0.011776522	0.00984811	0.08032127	0.008822745	0.007871818	0.012984597	0.071252838	0.011293358	0.004188119	0.005081353	0.004869392	0.002474056	0.00263054	0.002381295	0.003348165	0.003709149	0.00353387	0.001958689	0.00430838	0.00232685	0.002223956	0.002658827	0.002116139	0.002888699	0.024679988	0.010624647	0.019141749	0.009525115	0.00884818	0.010074711	0.010348873	0.008345584	0.009242429	0.015343061	0.013950946	0.007192082	0.005782286	0.010791708	0.005697298	0.008024165	0.004038543	0.002771647	0.005708943	0.002102948	0.00263054	0.002198119	0.003195976	0.002318218	0.00706774	0.00522317	0.013335463	0.003172977	0.002817011	0.003440834	0.003418379	0.004092324	WT
323	0.004458198	0.004078274	0.009043147	0.003132491	0.0049286	0.003607321	0.005367703	0.003393887	0.003087413	0.003155591	0.006641813	0.001837574	0.011905424	0.00883328	0.010744124	0.008443601	0.003919295	0.002463957	0.007470426	0.003685284	0.001821439	0.002029118	0.002862775	0.002781875	0.002195493	0.001577795	0.0062267	0.002473657	0.053372619	0.015426235	0.023726608	0.065627775	0.010729069	0.007561799	0.092397369	0.007739096	0.0098572	0.009769829	0.05761335	0.009291461	0.008644755	0.007390726	0.070154152	0.007420972	0.086062087	0.029764313	0.107441245	0.046238766	0.003211172	0.002960359	0.002959152	0.002180068	0.00183904	0.001819531	0.001609259	0.001980846	0.002700205	0.001778242	0.002235123	0.002507871	0.002327871	0.001403224	0.001303973	0.001722671	0.011742346	0.005254638	0.0078014	0.004875424	0.003601454	0.003991229	0.004583949	0.004357862	0.005487513	0.004811714	0.00604798	0.005219083	0.00351556	0.004209671	0.003233854	0.002879689	0.002108829	0.000814099	0.002582532	0.00114949	0.001072774	0.001232585	0.001072839	0.000990423	0.001393654	0.001150627	0.003878596	0.001897848	0.000997659	0.001252878	0.001877721	0.001979786	WT
324	0.005026073	0.004358289	0.009796106	0.002790578	0.005574512	0.003855	0.012586973	0.002772422	0.005027649	0.003529457	0.009125795	0.002900296	0.004140318	0.004502948	0.013122077	0.008904665	0.00481067	0.002490451	0.010372347	0.004770988	0.002198399	0.003304286	0.009964687	0.003261672	0.002312719	0.001703876	0.011559341	0.00362537	0.006358345	0.005159628	0.011809869	0.007071352	0.014001203	0.010957983	0.156161449	0.009091883	0.008401026	0.010243287	0.094926753	0.010274268	0.008949215	0.010953487	0.115593408	0.010668947	0.00975932	0.01191405	0.093166746	0.011916537	0.005268207	0.004664077	0.003863789	0.004066475	0.002919888	0.00275271	0.001929694	0.002540222	0.002425501	0.003526002	0.003372123	0.002284779	0.008424826	0.002350345	0.001375986	0.002826192	0.015804622	0.008351952	0.011512515	0.006854916	0.006401293	0.00627962	0.006003493	0.005878799	0.008936055	0.00965818	0.006936938	0.008344409	0.00584864	0.006316553	0.004968838	0.004936416	0.003652624	0.002169338	0.003075261	0.002207515	0.001684551	0.001720444	0.001286463	0.002757955	0.002553159	0.002452871	0.007996748	0.004072866	0.002367307	0.001322069	0.003898627	0.003391431	WT
